ip;full_request_date;day;month;year;hour;minute;second;tz;http_verb;URI;http_status_code;bytes;referrer;user_agent;browser_name;browser_version;browser_major;device_type;device_model;device_vendor;engine_name;engine_version;os_name;os_version;cpu_architecture;day_of_week;week_of_year;day_of_week_desc
66.249.66.165;22/Feb/2008:14:48:53 +0100; 22;Feb; 2008; 14; 48; 53;+0100;GET;/; 304; 147;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 8;Saturday 
74.6.24.116;22/Feb/2008:18:27:13 +0100; 22;Feb; 2008; 18; 27; 13;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 8;Saturday 
74.6.19.222;22/Feb/2008:18:27:13 +0100; 22;Feb; 2008; 18; 27; 13;+0100;GET;/dolorsCaminal.htm; 200; 4358;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 8;Saturday 
209.167.50.27;23/Feb/2008:01:52:35 +0100; 23;Feb; 2008; 1; 52; 35;+0100;GET;/robots.txt; 404; 468;www.seventwentyfour.com/;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:52:35 +0100; 23;Feb; 2008; 1; 52; 35;+0100;GET;/; 304; 147;http://www.tnetdots.net/t_105500_net.html;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:52:50 +0100; 23;Feb; 2008; 1; 52; 50;+0100;GET;/frameAux.htm; 304; 147;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:53:05 +0100; 23;Feb; 2008; 1; 53; 5;+0100;GET;/menu.htm; 304; 147;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:53:20 +0100; 23;Feb; 2008; 1; 53; 20;+0100;GET;/inicio.htm; 304; 147;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:53:35 +0100; 23;Feb; 2008; 1; 53; 35;+0100;GET;/cata.htm; 304; 148;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:53:50 +0100; 23;Feb; 2008; 1; 53; 50;+0100;GET;/contactos.htm; 304; 147;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:54:05 +0100; 23;Feb; 2008; 1; 54; 5;+0100;GET;/lectura.htm; 304; 147;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:54:20 +0100; 23;Feb; 2008; 1; 54; 20;+0100;GET;/musica.htm; 304; 147;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:54:35 +0100; 23;Feb; 2008; 1; 54; 35;+0100;GET;/cepa.htm; 304; 147;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:54:50 +0100; 23;Feb; 2008; 1; 54; 50;+0100;GET;/mapa.htm; 304; 147;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:55:05 +0100; 23;Feb; 2008; 1; 55; 5;+0100;GET;/actualidad.htm; 304; 148;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:55:20 +0100; 23;Feb; 2008; 1; 55; 20;+0100;GET;/fotografia.htm; 304; 147;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:55:35 +0100; 23;Feb; 2008; 1; 55; 35;+0100;GET;/pintura.htm; 304; 147;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:55:50 +0100; 23;Feb; 2008; 1; 55; 50;+0100;GET;/cena.htm; 304; 148;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:56:05 +0100; 23;Feb; 2008; 1; 56; 5;+0100;GET;/mesaRedonda.htm; 304; 147;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:56:20 +0100; 23;Feb; 2008; 1; 56; 20;+0100;GET;/quartet/laGinesta.mp3; 304; 150;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:56:35 +0100; 23;Feb; 2008; 1; 56; 35;+0100;GET;/article.htm; 304; 148;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
209.167.50.27;23/Feb/2008:01:56:50 +0100; 23;Feb; 2008; 1; 56; 50;+0100;GET;/dolorsCaminal.htm; 304; 148;Direct;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
74.6.22.136;23/Feb/2008:07:04:36 +0100; 23;Feb; 2008; 7; 4; 36;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 8;Sunday   
74.6.22.136;23/Feb/2008:07:04:36 +0100; 23;Feb; 2008; 7; 4; 36;+0100;GET;/mapa.htm; 200; 2804;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 8;Sunday   
74.6.22.171;23/Feb/2008:13:17:26 +0100; 23;Feb; 2008; 13; 17; 26;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 8;Sunday   
74.6.22.171;23/Feb/2008:13:17:27 +0100; 23;Feb; 2008; 13; 17; 27;+0100;GET;/cepa.htm; 200; 2967;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 8;Sunday   
66.249.66.143;23/Feb/2008:15:30:17 +0100; 23;Feb; 2008; 15; 30; 17;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
66.249.66.143;23/Feb/2008:15:30:17 +0100; 23;Feb; 2008; 15; 30; 17;+0100;GET;/cena.htm; 200; 4419;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 8;Sunday   
74.6.22.171;23/Feb/2008:18:07:21 +0100; 23;Feb; 2008; 18; 7; 21;+0100;GET;/mesaRedonda.htm; 200; 2430;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 8;Sunday   
74.6.24.116;25/Feb/2008:04:21:50 +0100; 25;Feb; 2008; 4; 21; 50;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 9;Tuesday  
74.6.23.218;25/Feb/2008:04:21:50 +0100; 25;Feb; 2008; 4; 21; 50;+0100;GET;/quartet/laGinesta.mp3; 200; 622852;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 9;Tuesday  
66.249.66.143;25/Feb/2008:08:41:32 +0100; 25;Feb; 2008; 8; 41; 32;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 9;Tuesday  
66.249.66.143;25/Feb/2008:08:41:32 +0100; 25;Feb; 2008; 8; 41; 32;+0100;GET;/pintura.htm; 200; 2206;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 9;Tuesday  
66.249.66.143;25/Feb/2008:10:04:28 +0100; 25;Feb; 2008; 10; 4; 28;+0100;GET;/contactos.htm; 200; 3673;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 9;Tuesday  
65.55.208.182;26/Feb/2008:00:30:35 +0100; 26;Feb; 2008; 0; 30; 35;+0100;GET;/robots.txt; 404; 468;Direct;msnbot/1.1 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 3; 9;Wednesday
65.55.208.182;26/Feb/2008:00:30:36 +0100; 26;Feb; 2008; 0; 30; 36;+0100;GET;/; 304; 148;Direct;msnbot/1.1 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 3; 9;Wednesday
65.55.208.182;26/Feb/2008:00:36:11 +0100; 26;Feb; 2008; 0; 36; 11;+0100;GET;/robots.txt; 404; 468;Direct;msnbot/1.0 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 3; 9;Wednesday
65.55.208.182;26/Feb/2008:00:36:11 +0100; 26;Feb; 2008; 0; 36; 11;+0100;GET;/frameAux.htm; 200; 1715;Direct;msnbot/1.0 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 3; 9;Wednesday
65.55.208.182;26/Feb/2008:00:36:11 +0100; 26;Feb; 2008; 0; 36; 11;+0100;GET;/inicio.htm; 200; 1469;Direct;msnbot/1.0 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 3; 9;Wednesday
65.55.208.182;26/Feb/2008:00:36:11 +0100; 26;Feb; 2008; 0; 36; 11;+0100;GET;/menu.htm; 200; 3346;Direct;msnbot/1.0 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 3; 9;Wednesday
66.249.66.143;26/Feb/2008:17:13:56 +0100; 26;Feb; 2008; 17; 13; 56;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 9;Wednesday
66.249.66.143;26/Feb/2008:17:13:56 +0100; 26;Feb; 2008; 17; 13; 56;+0100;GET;/; 304; 148;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 9;Wednesday
74.6.24.121;27/Feb/2008:23:03:24 +0100; 27;Feb; 2008; 23; 3; 24;+0100;GET;/robots.txt; 404; 464;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 4; 9;Thursday 
74.6.20.159;27/Feb/2008:23:03:25 +0100; 27;Feb; 2008; 23; 3; 25;+0100;GET;/; 200; 1888;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 4; 9;Thursday 
74.6.20.159;27/Feb/2008:23:03:26 +0100; 27;Feb; 2008; 23; 3; 26;+0100;GET;/frameAux.htm; 200; 1715;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 4; 9;Thursday 
74.6.20.159;27/Feb/2008:23:03:26 +0100; 27;Feb; 2008; 23; 3; 26;+0100;GET;/inicio.htm; 200; 1469;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 4; 9;Thursday 
74.6.20.159;27/Feb/2008:23:03:27 +0100; 27;Feb; 2008; 23; 3; 27;+0100;GET;/menu.htm; 200; 3346;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 4; 9;Thursday 
74.6.24.121;29/Feb/2008:04:48:36 +0100; 29;Feb; 2008; 4; 48; 36;+0100;GET;/robots.txt; 404; 464;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 9;Saturday 
74.6.27.74;29/Feb/2008:04:48:36 +0100; 29;Feb; 2008; 4; 48; 36;+0100;GET;/mapa.htm; 200; 2805;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 9;Saturday 
74.6.24.116;29/Feb/2008:13:24:17 +0100; 29;Feb; 2008; 13; 24; 17;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 9;Saturday 
74.6.24.19;29/Feb/2008:13:24:17 +0100; 29;Feb; 2008; 13; 24; 17;+0100;GET;/mapa.htm; 200; 2805;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 9;Saturday 
74.6.24.121;29/Feb/2008:17:10:21 +0100; 29;Feb; 2008; 17; 10; 21;+0100;GET;/robots.txt; 404; 464;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 9;Saturday 
74.6.25.34;29/Feb/2008:17:10:21 +0100; 29;Feb; 2008; 17; 10; 21;+0100;GET;/inicio.htm; 200; 1469;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 6; 9;Saturday 
66.249.66.143;01/Mar/2008:03:22:01 +0100; 1;Mar; 2008; 3; 22; 1;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 9;Sunday   
66.249.66.143;01/Mar/2008:03:22:02 +0100; 1;Mar; 2008; 3; 22; 2;+0100;GET;/; 304; 148;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 9;Sunday   
74.6.24.116;02/Mar/2008:10:51:42 +0100; 2;Mar; 2008; 10; 51; 42;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 9;Monday   
74.6.28.116;02/Mar/2008:10:51:43 +0100; 2;Mar; 2008; 10; 51; 43;+0100;GET;/article.htm; 200; 6713;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 9;Monday   
74.6.24.116;03/Mar/2008:22:25:53 +0100; 3;Mar; 2008; 22; 25; 53;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 10;Tuesday  
74.6.26.147;03/Mar/2008:22:25:53 +0100; 3;Mar; 2008; 22; 25; 53;+0100;GET;/cata.htm; 200; 6797;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 10;Tuesday  
66.249.66.143;04/Mar/2008:04:44:59 +0100; 4;Mar; 2008; 4; 44; 59;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 10;Wednesday
66.249.66.143;04/Mar/2008:04:44:59 +0100; 4;Mar; 2008; 4; 44; 59;+0100;GET;/; 304; 148;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 10;Wednesday
74.6.28.227;06/Mar/2008:17:33:27 +0100; 6;Mar; 2008; 17; 33; 27;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 5; 10;Friday   
74.6.16.211;06/Mar/2008:17:33:30 +0100; 6;Mar; 2008; 17; 33; 30;+0100;GET;/article.htm; 200; 6713;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 5; 10;Friday   
66.249.66.143;06/Mar/2008:17:54:37 +0100; 6;Mar; 2008; 17; 54; 37;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 10;Friday   
66.249.66.143;06/Mar/2008:17:54:37 +0100; 6;Mar; 2008; 17; 54; 37;+0100;GET;/dolorsCaminal.htm; 304; 149;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 10;Friday   
66.249.66.143;07/Mar/2008:02:23:21 +0100; 7;Mar; 2008; 2; 23; 21;+0100;GET;/; 304; 148;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 10;Saturday 
66.249.66.143;07/Mar/2008:07:27:45 +0100; 7;Mar; 2008; 7; 27; 45;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 10;Saturday 
66.249.66.143;07/Mar/2008:07:27:46 +0100; 7;Mar; 2008; 7; 27; 46;+0100;GET;/menu.htm; 304; 148;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 6; 10;Saturday 
74.6.28.227;10/Mar/2008:04:05:03 +0100; 10;Mar; 2008; 4; 5; 3;+0100;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 11;Tuesday  
74.6.17.101;10/Mar/2008:04:05:06 +0100; 10;Mar; 2008; 4; 5; 6;+0100;GET;/; 200; 1888;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 11;Tuesday  
74.6.17.101;10/Mar/2008:04:05:09 +0100; 10;Mar; 2008; 4; 5; 9;+0100;GET;/frameAux.htm; 200; 1715;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 11;Tuesday  
